2018-05-07 15:53:48,648 (7f47faffd700) :  DEBUG (runtime:814) - Found route matching /:/plugins/com.plexapp.agents.imdb/messaging/function/X0FnZW50S2l0OlNlYXJjaA__/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoyCmRpY3QKZGljdAo2CnMyCmVuczQKbGFuZ2IwczYKbWFudWFsYjFzNwpwcmltYXJ5aTAKczcKdmVyc2lvbnIxCnM2Cmt3YXJnc3M1Ck1vdmllczEwCm1lZGlhX3R5cGU2CnMxNgphOTU3NTBiNGQ5ODZiZGYzczE3Cm9wZW5TdWJ0aXRsZXNIYXNoczYKTW92aWVzczQKbmFtZXMxMTkKJTJGZGF0YSUyRmZpbGVzJTJGTW92aWVzJTJGNyUyMGpvdXJzJTIwZGUlMjB2b3lhZ2UlMjBzYW5zJTIwYXJnZW50JTIwZW4lMjBFdXJvcGUlMjAobWVyY3JlZGklMjAxOEgwMCktNDRmSVk0VkpJTm8lMkVta3ZzOApmaWxlbmFtZXM0MAo1NTdjYzVjMmFhNDZlYmM1Y2UzM2FmNmUxNTlhMDA3ZGYxMWE2N2UxczgKcGxleEhhc2hzNQo1MzgyMXM4CmR1cmF0aW9uczEKMXMyCmlkcjAK
2018-05-07 15:53:48,649 (7f47faffd700) :  INFO (agentkit:957) - Searching for matches for {'openSubtitlesHash': 'a95750b4d986bdf3', 'name': 'Movies', 'filename': '%2Fdata%2Ffiles%2FMovies%2F7%20jours%20de%20voyage%20sans%20argent%20en%20Europe%20(mercredi%2018H00)-44fIY4VJINo%2Emkv', 'plexHash': '557cc5c2aa46ebc5ce33af6e159a007df11a67e1', 'duration': '53821', 'id': '1'}
2018-05-07 15:53:48,650 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/library/metadata/1/tree'
2018-05-07 15:53:48,657 (7f47faffd700) :  INFO (__init__:152) - checking hash search vector: https://meta.plex.tv/movie/hash/55/557cc5c2aa46ebc5ce33af6e159a007df11a67e1.xml
2018-05-07 15:53:48,658 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'https://meta.plex.tv/movie/hash/55/557cc5c2aa46ebc5ce33af6e159a007df11a67e1.xml'
2018-05-07 15:53:48,906 (7f47faffd700) :  ERROR (networking:219) - Error opening URL 'https://meta.plex.tv/movie/hash/55/557cc5c2aa46ebc5ce33af6e159a007df11a67e1.xml'
2018-05-07 15:53:48,907 (7f47faffd700) :  INFO (__init__:179) - freebase/proxy hash lookup failed: HTTP Error 404: Not Found
2018-05-07 15:53:48,907 (7f47faffd700) :  INFO (__init__:183) - Scoring {}
2018-05-07 15:53:48,908 (7f47faffd700) :  INFO (__init__:454) - ---- HASH RESULTS MAP ----
2018-05-07 15:53:48,908 (7f47faffd700) :  INFO (__init__:455) - {}
2018-05-07 15:53:48,908 (7f47faffd700) :  INFO (__init__:152) - checking title/year search vector: https://meta.plex.tv/movie/guid/98/98311619b6f9069ec930f46c34002caae4afa74e.xml
2018-05-07 15:53:48,910 (7f47faffd700) :  DEBUG (networking:161) - Fetching 'https://meta.plex.tv/movie/guid/98/98311619b6f9069ec930f46c34002caae4afa74e.xml' from the HTTP cache
2018-05-07 15:53:48,913 (7f47faffd700) :  INFO (__init__:183) - Scoring {'tt1119646': [0, u'Movies', u'0', 7, 5871, 0], 'tt0110357': [0, u'Movies', u'0', 25, 20812, 0], 'tt1333125': [0, u'Movies', u'0', 1, 1351, 0], 'tt0499549': [0, u'Movies', u'0', 5, 4750, 0], 'tt1099212': [0, u'Movies', u'0', 7, 5838, 0], 'tt0175142': [0, u'Movies', u'0', 1, 1603, 0], 'tt1408101': [0, u'Movies', u'0', 1, 1238, 0], 'tt0462538': [0, u'Movies', u'0', 4, 3643, 0], 'tt0078346': [0, u'Movies', u'0', 1, 1054, 0], 'tt1490017': [0, u'Movies', u'0', 12, 10063, 0], 'tt1595842': [0, u'Movies', u'0', 6, 5696, 0], 'tt0317219': [0, u'Movies', u'0', 1, 1522, 0], 'tt0119282': [0, u'Movies', u'0', 1, 966, 0]}
2018-05-07 15:53:48,913 (7f47faffd700) :  INFO (__init__:486) - ---- TITLE_YEAR RESULTS MAP ----
2018-05-07 15:53:48,913 (7f47faffd700) :  INFO (__init__:487) - {'tt1119646': [0, u'Movies', u'0', 7, 5871, 81], 'tt0110357': [0, u'Movies', u'0', 25, 20812, 85], 'tt1333125': [0, u'Movies', u'0', 1, 1351, 80], 'tt0499549': [0, u'Movies', u'0', 5, 4750, 81], 'tt1099212': [0, u'Movies', u'0', 7, 5838, 81], 'tt0175142': [0, u'Movies', u'0', 1, 1603, 80], 'tt1408101': [0, u'Movies', u'0', 1, 1238, 80], 'tt0462538': [0, u'Movies', u'0', 4, 3643, 80], 'tt0078346': [0, u'Movies', u'0', 1, 1054, 80], 'tt1490017': [0, u'Movies', u'0', 12, 10063, 82], 'tt1595842': [0, u'Movies', u'0', 6, 5696, 81], 'tt0317219': [0, u'Movies', u'0', 1, 1522, 80], 'tt0119282': [0, u'Movies', u'0', 1, 966, 80]}
2018-05-07 15:53:48,913 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=7
2018-05-07 15:53:48,914 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=25
2018-05-07 15:53:48,914 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=1
2018-05-07 15:53:48,914 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=5
2018-05-07 15:53:48,914 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=7
2018-05-07 15:53:48,914 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=1
2018-05-07 15:53:48,914 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=1
2018-05-07 15:53:48,914 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=4
2018-05-07 15:53:48,915 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=1
2018-05-07 15:53:48,915 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=12
2018-05-07 15:53:48,915 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=6
2018-05-07 15:53:48,915 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=1
2018-05-07 15:53:48,915 (7f47faffd700) :  INFO (__init__:501) - Skipping title/year match (doesn't meet percentage threshold): Movies (0) percentage=1
2018-05-07 15:53:48,915 (7f47faffd700) :  INFO (__init__:512) - ---- TMDb RESULTS MAP ----
2018-05-07 15:53:48,917 (7f47faffd700) :  DEBUG (networking:161) - Fetching 'http://127.0.0.1:32400/services/tmdb?uri=%2Fsearch%2Fmovie%3Fquery%3DMovies%26year%3D%26language%3Den%26include_adult%3Dfalse' from the HTTP cache
2018-05-07 15:53:48,918 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgo0NzQzOTVzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:48,931 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=68, year=2018, id='tt7424200', name='Teen Titans Go! To the Movies')
2018-05-07 15:53:48,932 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgozMjQ1NThzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:48,944 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=48, year=2015, id='tt4461838', name='X-Rated: The Greatest Adult Movies of All-Time')
2018-05-07 15:53:48,945 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgoyMTE2OTdzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:48,958 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=65, year=2012, id='tt2107682', name='Dad Made Dirty Movies')
2018-05-07 15:53:48,959 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgoyMTQ3NThzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:48,968 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=62, year=2014, id='tt2419986', name='Easy Sex, Sad Movies')
2018-05-07 15:53:48,969 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNQo2ODk5NnM3CnRtZGJfaWRyMAo_'
2018-05-07 15:53:51,159 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=45, year=2002, id='tt0324355', name='Ultimate Fights from the Movies')
2018-05-07 15:53:51,159 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgozNjU1OTJzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,169 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNQozNjg4M3M3CnRtZGJfaWRyMAo_'
2018-05-07 15:53:51,179 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=17, year=2006, id='tt0457414', name='Midnight Movies: From the Margin to the Mainstream')
2018-05-07 15:53:51,180 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgo0NzQyMzdzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,188 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=50, year=2017, id='tt6949640', name='Home Movies')
2018-05-07 15:53:51,189 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNQo4MTQ0MnM3CnRtZGJfaWRyMAo_'
2018-05-07 15:53:51,197 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=40, year=2000, id='tt0160403', name='The Independent')
2018-05-07 15:53:51,197 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgo0OTYzMDZzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,206 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgozMjI1MjVzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,214 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=35, year=2017, id='tt4214198', name='Laddie')
2018-05-07 15:53:51,214 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgoyMzUwNTBzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,223 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=27, year=2013, id='tt1942929', name='Italian Movies')
2018-05-07 15:53:51,224 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgo0ODYyNjZzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,231 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=15, year=2018, id='tt6908760', name='Tonight, At the Movies')
2018-05-07 15:53:51,232 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgoyMzQ2NTJzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,240 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=9, year=2012, id='tt2430084', name='I Heart Monster Movies')
2018-05-07 15:53:51,240 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNAo2OTg0czcKdG1kYl9pZHIwCg__'
2018-05-07 15:53:51,249 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=15, year=1980, id='tt0079302', name='Home Movies')
2018-05-07 15:53:51,249 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNgozNDUyMDFzNwp0bWRiX2lkcjAK'
2018-05-07 15:53:51,257 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/:/plugins/com.plexapp.agents.themoviedb/messaging/function/TWVzc2FnZUtpdDpHZXRJbWRiSWQ_/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMQpzNQo4NjY3MXM3CnRtZGJfaWRyMAo_'
2018-05-07 15:53:51,265 (7f47faffd700) :  INFO (__init__:306) - MetadataSearchResult(lang='en', thumb=None, score=5, year=1988, id='tt0094769', name='Blue Movies')
2018-05-07 15:53:51,266 (7f47faffd700) :  INFO (__init__:516) - ---- UMP RESULTS MAP ----
2018-05-07 15:53:51,267 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/services/ump/matches?type=1&title=Movies&year=&plexHash=557cc5c2aa46ebc5ce33af6e159a007df11a67e1&lang=en&manual=0'
2018-05-07 15:53:57,605 (7f47faffd700) :  INFO (__init__:341) - MetadataSearchResult(lang='en', thumb=None, score=96, year=1925, id='tt0016129', name='The Movies')
2018-05-07 15:53:57,605 (7f47faffd700) :  INFO (__init__:341) - MetadataSearchResult(lang='en', thumb='https://image.tmdb.org/t/p/w154/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg', score=83, year=1994, id='tt0110357', name='The Lion King')
2018-05-07 15:53:57,609 (7f47faffd700) :  DEBUG (runtime:88) - Sending packed state data (580 bytes)
2018-05-07 15:53:57,609 (7f47faffd700) :  DEBUG (runtime:924) - Response: [200] str, 5728 bytes
2018-05-07 15:53:57,666 (7f47faffd700) :  DEBUG (runtime:717) - Handling request GET /:/plugins/com.plexapp.agents.imdb/messaging/function/X0FnZW50S2l0OlVwZGF0ZU1ldGFkYXRh/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMTAKczIKZW5zNApsYW5nYjFzNQpmb3JjZWIwczgKcGVyaW9kaWNzMQoxczQKZGJpZGkwCnM3CnZlcnNpb25uczEwCnBhcmVudEdVSURuczgKcGFyZW50SURzNQpNb3ZpZXMxMAptZWRpYV90eXBlczQzCmNvbS5wbGV4YXBwLmFnZW50cy5pbWRiOi8vdHQwMDE2MTI5P2xhbmc9ZW5zNApndWlkczkKdHQwMDE2MTI5czIKaWRyMAo_
2018-05-07 15:53:57,668 (7f47faffd700) :  DEBUG (runtime:814) - Found route matching /:/plugins/com.plexapp.agents.imdb/messaging/function/X0FnZW50S2l0OlVwZGF0ZU1ldGFkYXRh/Y2VyZWFsMQoxCmxpc3QKMApyMAo_/Y2VyZWFsMQoxCmRpY3QKMTAKczIKZW5zNApsYW5nYjFzNQpmb3JjZWIwczgKcGVyaW9kaWNzMQoxczQKZGJpZGkwCnM3CnZlcnNpb25uczEwCnBhcmVudEdVSURuczgKcGFyZW50SURzNQpNb3ZpZXMxMAptZWRpYV90eXBlczQzCmNvbS5wbGV4YXBwLmFnZW50cy5pbWRiOi8vdHQwMDE2MTI5P2xhbmc9ZW5zNApndWlkczkKdHQwMDE2MTI5czIKaWRyMAo_
2018-05-07 15:53:57,669 (7f47faffd700) :  DEBUG (model:32) - Loading model with GUID com.plexapp.agents.imdb://tt0016129?lang=en
2018-05-07 15:53:57,671 (7f47faffd700) :  ERROR (model:205) - Cannot read model from /config/Library/Application Support/Plex Media Server/Metadata/Movies/4/66200d76bcf9818ace7b9b75b4758c5a04fc8a0.bundle/Contents/com.plexapp.agents.imdb
2018-05-07 15:53:57,671 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/library/metadata/1/tree'
2018-05-07 15:53:57,678 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/services/tmdb?uri=%2Fconfiguration'
2018-05-07 15:53:59,940 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/services/tmdb?uri=%2Fmovie%2Ftt0016129%3Fappend_to_response%3Dreleases%2Ccredits%26language%3Den'
2018-05-07 15:54:13,974 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/services/tmdb?uri=%2Fmovie%2Ftt0016129%2Fimages'
2018-05-07 15:54:16,852 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'http://127.0.0.1:32400/services/tmdb?uri=%2Fmovie%2F101858%2Frecommendations'
2018-05-07 15:54:19,580 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'https://meta.plex.tv/m/0016129?lang=en&ratings=1&reviews=1&extras=1'
2018-05-07 15:54:20,644 (7f47faffd700) :  ERROR (networking:219) - Error opening URL 'https://meta.plex.tv/m/0016129?lang=en&ratings=1&reviews=1&extras=1'
2018-05-07 15:54:20,645 (7f47faffd700) :  INFO (__init__:702) - Plex_Movie_FAILED - Error obtaining Plex movie data for 0016129: HTTP Error 404: Not Found
2018-05-07 15:54:20,647 (7f47faffd700) :  INFO (__init__:833) - Error obtaining extras for 0016129: 'NoneType' object has no attribute 'xpath'
2018-05-07 15:54:20,648 (7f47faffd700) :  INFO (__init__:894) - Error obtaining Rotten tomato data for 0016129: 'NoneType' object has no attribute 'xpath'
2018-05-07 15:54:20,655 (7f47faffd700) :  DEBUG (networking:166) - Requesting 'https://chapterdb.plex.tv/chapters/search?title=The%20Movies'
2018-05-07 15:54:21,240 (7f47faffd700) :  DEBUG (chapterdb:197) - Added 0 chapters.
2018-05-07 15:54:21,243 (7f47faffd700) :  DEBUG (model:229) - Serializing to /config/Library/Application Support/Plex Media Server/Metadata/Movies/4/66200d76bcf9818ace7b9b75b4758c5a04fc8a0.bundle/Contents/com.plexapp.agents.imdb/Info.xml
2018-05-07 15:54:21,244 (7f47faffd700) :  DEBUG (runtime:88) - Sending packed state data (580 bytes)
2018-05-07 15:54:21,244 (7f47faffd700) :  DEBUG (runtime:924) - Response: [200] str, 16 bytes
